StationTime,Attractiveness,Closeness Centrality,Degree Centerality,Betweenness Centrality
12670,2.01290013,282.8634599,2,560
12671,2.47647917,284.1514462,3,624
12673,2.47647917,285.9314553,3,724
12675,3.89261068,288.8866014,2,652
12677,3.869573,291.9139711,2,588
12679,6.36826894,294.9022197,2,624
12680,6.36826894,296.0292077,2,624
12682,3.77705137,297.628658,1,524
12683,4.79364398,300.4604223,1,524
12686,3.4152341,304.9006648,2,724
12687,4.4783947,307.9295392,2,724
12688,4.4783947,311.1495049,2,724
12689,10.58797765,313.0559052,2,724
12690,12.4308483,314.2445842,2,724
12691,12.4308483,315.8049134,2,724
12693,19.75235207,320.3339306,2,724
12694,19.75235207,320.0345039,2,724
12697,12.4308483,315.6394011,2,724
12698,12.4308483,314.4100964,2,724
12699,4.4783947,310.9102645,2,724
12700,4.4783947,307.9882208,2,724
12701,3.4152341,305.8832058,2,462
12702,3.4152341,304.2702136,2,624
12703,4.4783947,312.5503405,2,724
12706,3.77705137,299.4131811,1,524
12715,16.04838127,239.959673,5,1516
12716,16.04838127,242.4543942,5,1516
12720,2.28027479,281.0864601,6,1335
12721,12.07995952,323.0001827,2,724
12722,12.07995952,324.8343594,2,624
12724,12.07995952,327.2493337,2,624
12726,4.40756698,329.5078237,1,524
12728,3.23185657,332.4659792,1,524
12729,3.23185657,333.8141518,1,524
12730,3.23185657,335.3458925,1,524
12732,4.20408236,338.1129566,1,524
12734,4.39446632,393.6423194,2,1152
12735,4.39446632,395.3922354,2,1152
12736,4.39446632,396.8848551,2,1152
12737,4.39446632,398.3940259,2,1152
12738,5.20725602,399.7828242,2,1152
12739,8.94835691,400.8225422,3,1188
12740,11.52103624,404.1373013,3,1188
12742,11.37583814,406.7915161,2,1152
12744,10.47362354,409.8233997,2,1152
12745,8.3527533,411.4514385,2,1152
12746,8.3527533,412.861302,2,1152
12747,1.27912841,416.1685379,2,1152
12748,1.26301164,418.9055088,2,1152
12754,1.26301164,420.8420022,3,1188
12755,1.26301164,418.7369872,2,1152
12756,0.72585396,385.7774778,2,1152
12757,0.13854254,383.3745408,2,1152
12758,0.13854254,381.8412954,2,1152
12759,0.13854254,379.9138299,2,1152
12761,0.45972278,374.6309795,2,1152
12763,0.6203129,371.0273262,2,1152
12764,0.97077372,368.8169852,2,1152
12765,1.32958497,367.519971,2,1152
12767,1.53100374,362.9533373,2,1152
12769,2.03885704,359.4760752,3,1188
12770,2.02010356,358.1248933,3,1224
12773,1.74927644,355.6993864,2,838
12775,1.73340322,352.7984079,1,524
12776,3.62905882,351.1267341,1,524
12777,3.62905882,347.2311774,1,524
12779,4.06842594,344.3317035,1,524
12781,4.06842594,341.4623228,1,524
12783,3.23185657,338.0617982,1,524
12784,3.23185657,336.1538933,1,524
12785,3.23185657,334.9531771,1,524
12786,3.23185657,333.5688927,1,524
12787,4.40756698,332.2101875,1,524
12789,4.40756698,329.5213657,1,524
12791,12.07995952,327.0431957,2,624
12794,12.07995952,321.967988,2,724
12795,5.05724546,297.0207766,2,624
12797,3.869573,292.0132785,2,588
12798,3.869573,291.2278476,2,652
12799,3.869573,290.4168375,2,390
12800,1.27912841,416.1655286,2,1152
12802,8.3527533,412.0352454,2,1152
12804,10.47362354,409.7331203,2,1152
12806,15.27264951,407.0879335,2,1152
12808,11.52103624,404.0665824,3,1188
12810,5.20725602,399.5887235,2,1152
12811,4.39446632,396.9330041,2,1152
12812,4.39446632,395.1650322,2,1152
12813,4.39446632,393.907139,2,1152
12814,1.87374491,392.1647464,2,1152
12815,0.72585396,389.8340328,2,1152
12817,4.06842594,339.527334,1,524
12819,4.06842594,344.0909584,1,524
12820,3.62905882,346.1418058,1,524
12821,3.62905882,347.2567565,1,524
12822,3.62905882,348.6545828,1,524
12823,3.62905882,351.3584512,1,524
12824,1.73340322,353.1685535,1,524
12825,1.73340322,355.6286675,1,524
12826,1.74927644,355.6993864,3,874
12827,1.74927644,355.5429021,3,874
12829,2.02010356,358.0316046,3,1224
12830,2.03885704,359.3692446,3,1188
12831,2.03885704,361.4562037,2,1152
12832,1.53100374,362.8164135,2,1152
12834,1.32958497,365.6963268,2,1152
12835,1.32958497,367.2070024,2,1152
12836,0.97077372,368.6168659,2,1152
12837,0.6203129,371.058924,2,1152
12839,0.45972278,375.010153,2,1152
12840,0.13854254,380.1184632,2,1152
12841,0.13854254,382.3874858,2,1152
12842,0.13854254,383.8093866,2,1152
12844,0.72585396,388.7687357,2,1152
12845,0.72585396,390.2989718,2,1152
12846,1.01950967,391.7900868,2,1152
12847,2.47647917,288.3900647,3,688
12851,2.47647917,284.1875579,3,624
12852,2.01290013,282.8604505,2,560
12853,2.01290013,282.1141407,2,560
12854,2.5716595,281.0067132,5,1074
12855,2.5716595,281.1120392,7,1155
12856,2.5716595,281.253477,7,1155
12857,2.03160477,279.599859,6,1597
12858,1.11700035,277.6031793,6,1597
12863,16.04838127,240.2455578,5,1516
12866,10.47542573,515.4533234,4,505
12867,5.46032339,516.7879541,2,260
12868,6.30481427,519.7897446,2,155
12869,6.30481427,521.055161,1,50
12872,7.17788039,523.9817187,1,50
12873,4.71005386,526.6524847,1,50
12874,4.71005386,527.4093271,1,50
12875,2.24222733,528.5408291,1,50
12880,1.8941785,542.4348309,1,50
12881,1.00067904,547.8230073,1,50
12882,0.51207393,553.8010091,1,50
12900,0.51207393,553.8371209,1,50
12901,1.00067904,545.0017756,1,50
12902,1.8941785,541.5576159,1,50
12903,1.8941785,540.2259946,1,50
12906,2.24222733,530.7767493,1,50
12909,4.71005386,527.2001798,1,50
12910,4.71005386,525.8098768,1,50
12912,7.17788039,522.8110956,1,50
12913,6.30481427,521.673575,1,50
12914,6.30481427,520.7391831,1,50
12915,6.30481427,519.7130071,2,155
12917,10.47542573,515.314895,4,505
12925,24.7099294,511.2748912,2,235
12926,21.79697655,510.9634272,2,235
12933,20.77592951,500.7513208,3,281
12934,20.77592951,500.5632387,3,281
12943,24.7099294,511.2989657,2,235
12945,20.27186578,238.736387,8,856
12946,4.33696397,253.0607207,2,420
12947,4.33696397,254.142569,2,420
12948,4.34137231,255.2439778,2,272
12949,4.34137231,256.1768651,2,420
12950,4.34137231,257.5852239,2,420
12951,4.34137231,258.1329191,2,420
12952,8.13329514,536.882647,1,180
12953,43.12488647,238.0863752,8,844
12954,5.52898229,239.4420711,2,159
12955,5.52898229,239.249475,2,176
12956,12.34326316,239.0282904,2,159
12957,12.34326316,238.8176384,1,142
12958,12.34326316,238.6641634,1,142
12988,115.2446937,228.0081833,22,1875
13003,43.94524724,238.4595301,11,1465
13004,12.34326316,238.5919399,1,142
13005,9.39909699,238.5031651,2,290
13006,9.39909699,238.5031651,2,290
13007,11.03763753,238.582912,2,290
13008,20.27186578,238.9319924,2,438
13009,43.12488647,238.0638053,8,1314
13010,43.12488647,238.1826732,11,1479
13011,43.94524724,238.6115004,11,1465
13014,29.57261658,233.4625645,10,1721
13027,121.3469346,227.4484509,23,1991
13029,20.27186578,238.7544429,2,438
13030,20.27186578,238.6581448,2,438
13031,9.39909699,238.4670534,2,290
13032,9.39909699,238.4189044,2,290
13033,9.39909699,238.4324463,2,290
13034,17.17565766,238.5167071,1,142
13035,12.34326316,238.5799027,1,142
13036,12.34326316,238.7619661,1,142
13037,12.34326316,238.9831507,2,159
13038,7.51086865,239.148663,2,159
13039,5.52898229,239.3487823,2,176
13063,9.39909699,240.4757703,2,367
13064,8.95231902,243.910902,1,296
13066,6.32197786,246.8013479,1,296
13067,9.09861121,248.0667644,3,398
13068,8.31159688,249.0778938,4,415
13081,8.31159688,249.419451,4,517
13082,6.32197786,246.8750761,1,296
13083,5.12396165,246.1573548,1,296
13084,7.16729625,245.0288621,1,296
13085,7.16729625,244.0267606,1,296
13091,131.7464502,224.409044,24,3315
13092,15.76641655,242.9780148,5,774
13093,34.47020901,241.3921064,4,714
13094,43.12488647,240.0544664,8,910
13095,143.0756987,224.7190033,23,3173
13096,51.36794008,228.6958115,2,302
13100,25.21944708,239.3863987,13,1046
13101,34.47020901,242.7959513,4,714
13102,34.47020901,243.2097319,4,714
13103,15.76641655,243.5452704,4,714
13104,15.76641655,242.7643535,5,774
13105,182.1278134,225.272717,25,2158
13106,140.9923465,225.8143935,23,2037
13107,87.38614028,226.2958837,6,586
13108,91.99332276,226.5396381,6,586
13109,78.85948544,227.0482122,6,586
13110,59.88062427,227.5161605,5,505
13111,59.88062427,228.2218446,5,505
13112,32.77318601,230.9347409,3,335
13113,32.24270456,231.6283878,4,340
13116,9.24773677,229.434598,4,666
13117,7.89839157,230.25915,5,536
13118,9.59295859,231.5757248,3,247
13119,8.41552116,232.2558297,3,350
13120,12.90522433,233.4354807,3,247
13121,12.19757604,234.1471834,3,247
13122,13.10154314,235.0951173,1,144
13123,12.80534015,235.9843695,1,144
13124,4.88618599,235.8955947,1,144
13125,4.75339191,235.8263805,1,144
13126,4.75339191,235.8203619,1,144
13146,14.88638032,241.5982444,1,296
13147,10.89484945,242.279854,1,296
13148,9.09861121,248.5813571,3,398
13149,8.31159688,249.612047,4,517
13166,9.09861121,248.5347127,3,398
13175,32.49306017,232.364165,9,772
13179,81.6708923,227.0527261,5,476
13182,128.3704693,227.2438176,24,3649
13183,10.89484945,242.3385356,1,296
13184,10.77598583,241.6072723,1,296
13185,9.39909699,239.6707789,2,367
13186,20.27186578,239.4375571,5,498
13187,16.99999088,241.3559946,5,774
13188,31.44478493,241.6298422,5,774
13189,15.76641655,243.6295312,4,714
13190,34.47020901,243.2353111,4,714
13191,34.47020901,242.6981486,4,714
13192,157.7843399,226.2372021,26,3728
13198,43.12488647,240.1071294,8,910
13199,34.47020901,241.4312275,4,714
13201,20.27186578,238.8221524,2,438
13202,9.39909699,239.1426443,2,367
13203,9.39909699,239.7159186,2,367
13205,12.92193661,514.6453226,4,505
13207,13.27338802,255.1341379,1,22
13209,9.53724631,249.5578794,1,162
13214,15.21005064,256.1272114,1,22
13215,2.01671813,267.750686,1,22
13219,3.07626301,237.8486394,1,144
13226,31.62695777,231.7487603,3,420
13235,4.75339191,235.8715202,1,144
13236,4.75339191,235.8925854,1,144
13237,4.88618599,235.9332112,1,144
13238,16.53860512,236.017472,1,144
13239,13.10154314,235.2816947,1,144
13240,12.19757604,234.2976491,3,247
13241,12.90522433,233.649142,3,247
13242,8.41552116,232.4950701,3,247
13243,11.58981193,231.2100932,3,303
13244,7.89839157,230.307299,5,536
13247,31.85849724,230.2832245,11,1332
13248,32.24270456,232.62748,9,610
13249,32.24270456,231.9007307,7,508
13250,32.77318601,230.9512922,3,335
13251,59.88062427,228.2880495,6,567
13252,59.88062427,227.8366524,5,505
13253,78.85948544,227.2257617,6,586
13254,91.99332276,226.7262156,6,586
13257,172.8110431,225.4051268,25,2141
13259,5.62906893,229.1502179,1,232
13262,7.2334547,229.2510299,1,232
13263,7.2334547,229.3533465,1,232
13265,11.66328339,229.6226801,2,279
13266,11.66328339,229.9055556,2,279
13267,14.69097957,230.0635446,2,279
13268,14.69097957,230.206487,2,279
13269,16.88523978,230.3825319,1,232
13270,37.46273736,230.6518654,2,303
13271,44.27521138,231.3605588,2,303
13272,13.78118481,232.8110481,2,349
13279,3.07626301,237.8155369,1,144
13287,12.17271354,240.5329473,2,240
13288,14.80654321,239.1065326,3,357
13292,9.6613048,235.293732,2,350
13293,9.6613048,236.1107607,2,350
13294,13.5664047,237.0511712,3,412
13295,17.25364081,239.4616316,3,412
13296,19.17708864,240.2124554,1,234
13297,19.17708864,240.9632792,1,234
13298,19.17708864,241.4417601,1,234
13300,15.63038381,242.5130758,2,296
13301,15.63038381,243.0697988,2,296
13302,15.63038381,244.6963329,2,296
13303,12.08367899,245.4652126,1,234
13304,12.08367899,246.3258764,1,234
13305,12.08367899,247.0541303,1,234
13306,9.61049324,248.4880683,2,323
13307,9.61049324,250.4591689,2,412
13308,9.61049324,251.510924,3,560
13309,5.49622545,252.2376733,3,560
13310,4.55516306,253.5407062,3,560
13311,4.55516306,254.3110905,3,471
13312,4.33472579,254.9686256,3,471
13313,3.17558558,256.137744,3,373
13315,4.20303044,258.6053813,3,373
13316,5.31803634,260.1792524,3,373
13317,5.31803634,260.7043777,1,234
13318,5.09009777,261.9126172,1,234
13319,6.01796773,262.974905,1,234
13320,6.01796773,265.3673094,1,234
13321,4.63422064,266.4747369,1,234
13322,4.26013261,267.382045,1,234
13323,4.26013261,269.4178458,1,234
13324,4.26013261,270.1927441,1,234
13325,3.70164096,271.6056169,1,234
13326,3.70164096,273.0260131,1,234
13327,10.89170691,274.2748783,1,234
13328,15.1447851,277.3383597,3,336
13329,19.78622119,278.266733,3,321
13330,21.17797535,278.074137,3,321
13331,24.21285591,279.3846931,3,228
13332,4.1123342,234.5128151,2,349
13333,15.4132869,495.0697364,1,54
13334,6.56100382,494.5792182,1,54
13335,6.56100382,494.3580337,1,54
13336,4.19243592,493.7832547,1,54
13337,4.19243592,493.4176231,1,54
13338,3.85591501,493.0610194,1,54
13339,3.30210717,491.3803177,1,54
13340,4.28569181,488.9894178,1,54
13341,4.28569181,486.1275604,1,54
13342,4.28569181,484.1218528,1,54
13343,4.16707424,481.8663721,1,54
13344,4.16707424,479.099308,1,54
13345,4.16707424,476.9581813,1,54
13346,4.04845667,474.7854567,1,54
13347,5.51769387,472.5736111,1,54
13348,5.51769387,470.7499669,1,54
13349,5.51769387,468.5456446,1,54
13350,6.98693108,463.644977,1,54
13351,4.93562455,462.1914785,1,54
13352,5.16867788,459.952549,1,54
13353,4.93562455,460.4851975,1,54
13354,0.80686317,461.0569672,1,27
13355,0.80686317,461.3819731,1,27
13356,0.80686317,460.7439985,1,27
13357,2.01266045,459.0497549,1,27
13358,2.42330899,456.9597864,1,27
13360,3.50338855,452.5812348,1,27
13361,3.50338855,450.9727566,2,341
13362,3.83384056,447.984508,2,655
13365,5.51769387,468.473421,1,54
13366,5.51769387,471.3894461,1,54
13367,5.51769387,473.0295221,1,54
13368,4.04845667,475.0818741,1,54
13369,4.16707424,477.5103904,1,54
13370,4.16707424,479.2858855,1,54
13371,4.16707424,482.0348937,1,54
13372,4.28569181,484.1805344,1,54
13374,3.30210717,489.2301629,1,54
13376,4.19243592,493.541005,1,54
13377,4.19243592,494.0766628,1,54
13378,5.34129374,494.4227339,1,54
13379,6.56100382,494.720656,1,54
13383,17.72604675,273.548129,2,201
13384,15.63038381,244.0297699,2,296
13385,15.63038381,242.5913179,2,296
13386,19.17708864,241.5440767,1,234
13387,19.17708864,241.1287914,1,234
13388,13.79062853,240.0680083,2,350
13391,10.89170691,274.3019621,1,234
13392,3.70164096,272.4783179,1,234
13393,3.70164096,271.5890657,1,234
13395,4.26013261,269.9550083,1,234
13396,4.26013261,267.3790357,1,234
13398,6.01796773,265.1039945,1,234
13400,5.09009777,261.8629635,1,234
13401,5.31803634,260.711901,1,234
13402,4.60082425,259.8030882,3,373
13403,4.20303044,258.8145286,3,373
13404,3.17558558,256.7651859,3,373
13405,4.30750613,255.9932969,3,373
13406,4.33472579,255.063419,3,471
13407,4.55516306,253.2819052,3,560
13408,4.55516306,252.3174201,3,560
13409,9.61049324,251.4687937,3,560
13410,9.61049324,250.3854407,2,412
13411,9.61049324,248.8657372,2,323
13412,12.08367899,247.8169914,1,234
13413,12.08367899,247.0797095,1,234
13414,12.08367899,246.283746,1,234
13415,12.08367899,245.5690339,1,234
13416,15.63038381,244.7655472,2,296
13417,17.25364081,239.5383691,3,412
13418,14.80654321,238.6235377,3,412
13419,14.80654321,237.6846318,3,412
13420,9.6613048,236.2582171,2,350
13422,14.80654321,238.4926326,3,357
13423,17.77410862,237.7658833,2,241
13424,11.51122775,237.2227021,1,124
13428,14.80654321,237.7884531,3,412
13429,14.80654321,239.5579296,3,357
13430,12.17271354,240.6924409,2,240
13435,13.78118481,232.8998229,2,349
13436,29.51213582,231.9187866,3,420
13445,14.69097957,230.101161,2,279
13446,11.66328339,229.8017343,2,279
13447,11.66328339,229.688885,2,279
13448,11.66328339,229.5489519,2,279
13449,7.2334547,229.3036929,1,232
13451,5.64570347,229.2164228,1,232
13453,5.62906893,229.2028809,1,232
13455,13.87997621,234.8272883,3,234
13456,23.30305283,233.6656932,2,182
13457,19.14671312,232.9238974,2,182
13458,12.70860491,232.0873081,2,182
13459,11.23237818,231.6509576,2,182
13460,14.60100144,230.9106664,3,275
13461,26.86235693,230.25915,2,182
13463,29.71688511,229.4330934,3,275
13466,15.4132869,495.1449692,1,54
13467,18.37385783,495.5421986,1,54
13468,20.77592951,503.4612079,2,264
13469,13.70085839,507.7404521,2,264
13470,12.68210722,510.7557846,2,159
13471,5.69128853,516.691656,1,54
13472,6.11165559,520.344963,2,60
13473,5.96373327,521.7503125,2,60
13485,3.19829229,291.0608307,4,288
13486,3.03379848,290.3686885,3,258
13487,3.03379848,290.8592066,3,252
13490,3.01167485,294.1739658,1,132
13491,0.8384929,505.4172619,1,524
13505,4.33696397,254.2193065,2,420
13515,2.46567777,257.7071012,2,358
13529,4.34137231,257.681522,2,420
13530,4.34137231,256.4040683,2,420
13531,2.69899352,258.1720401,2,358
13532,3.35525333,258.9198546,1,296
13533,3.35525333,259.9415167,1,296
13534,3.11984452,261.0549628,2,385
13535,3.11984452,261.7200211,2,385
13536,3.11984452,261.5861066,2,326
13537,3.11984452,260.6140983,2,474
13539,5.10739244,259.5518105,3,546
13540,5.10739244,259.124488,3,546
13541,5.10739244,259.2930095,3,618
13542,6.47358839,260.2921017,3,618
13544,4.96671503,263.4488719,1,144
13545,3.14403875,264.6330369,1,144
13546,3.14403875,266.0910494,1,144
13547,3.14403875,266.7877055,1,144
13549,2.47880454,269.0808027,1,144
13550,1.9529683,270.3522377,1,144
13552,1.67407538,273.2622442,1,144
13553,1.42918729,275.749442,1,144
13554,1.42918729,276.9050185,1,144
13555,1.42918729,277.9537644,1,144
13556,1.42918729,279.2838811,1,144
13557,1.42918729,280.0798446,1,144
13558,2.76575018,280.6937446,1,144
13560,15.73244582,287.4571774,3,348
13561,24.67079575,285.3220692,3,246
13562,17.67778841,285.9886322,3,246
13563,13.85170839,287.1472181,3,174
13564,16.2104649,289.5967995,2,216
13565,12.4139922,291.5618814,2,174
13566,2.36327205,292.1020532,2,204
13567,2.36327205,292.1471929,2,174
13569,3.01167485,296.4354651,1,132
13570,2.8060168,260.6712752,2,385
13571,3.35525333,259.5924363,1,296
13572,3.35525333,258.8009867,1,296
13573,2.69899352,258.3255151,2,358
13574,2.46567777,257.8049039,2,358
13582,4.34137231,259.5954456,2,420
13583,2.33174628,261.1452422,2,420
13592,4.82094428,287.5625034,3,372
13593,4.82094428,288.3449249,3,258
13594,3.03379848,290.2964649,3,306
13595,3.19829229,291.423453,4,288
13597,2.36327205,292.3142098,2,204
13598,13.49319408,286.9922384,3,276
13600,10.72583067,281.7018647,1,144
13601,2.76575018,280.7629588,1,144
13602,1.42918729,279.7021757,1,144
13603,1.42918729,278.7662791,1,144
13604,1.42918729,277.8695036,1,144
13605,1.42918729,277.0088399,1,144
13606,1.42918729,275.7313862,1,144
13607,1.42918729,274.4795116,1,144
13608,1.67407538,273.1208064,1,144
13609,1.67407538,271.4009836,1,144
13611,3.05407586,266.9803016,1,144
13612,3.14403875,265.2529555,1,144
13613,3.14403875,264.3817592,1,144
13614,5.441026,262.3399398,3,381
13616,5.10739244,259.4509985,3,618
13617,5.10739244,258.8732103,3,546
13619,2.42635083,260.0709171,3,546
13620,3.11984452,260.6231262,2,474
13621,3.11984452,261.4175851,2,385
13625,13.11506535,246.6493776,3,367
13635,119.2993326,226.101783,9,838
13636,138.782481,225.0620651,23,2182
13637,105.0282807,225.2019982,6,655
13638,88.65886269,225.4607991,5,638
13639,92.36685254,225.8264308,5,638
13640,81.97303534,226.2883604,5,557
13641,63.92109459,226.7337389,4,435
13643,47.30874671,225.6579092,5,734
13644,40.80671182,225.2576705,2,278
13650,6.80750792,225.1117187,2,278
13655,8.63673216,225.9046729,3,325
13664,4.50890717,230.7361262,2,278
13674,11.03221017,240.8308694,3,340
13676,7.59696244,252.7402287,3,371
13677,4.20303044,258.3104686,3,395
13678,5.06843121,263.6956356,2,278
13679,4.52108613,273.4202332,3,444
13680,4.35133579,275.5117063,3,371
13681,4.38018237,276.5634614,2,298
13683,7.89395507,284.8104859,5,576
13685,7.40149298,286.9726779,3,474
13687,5.97309797,291.2143057,3,474
13688,3.23133554,294.9353222,3,474
13692,2.90334026,306.2924724,3,474
13693,2.64556484,309.6629039,3,474
13695,3.03529392,313.3282481,4,488
13697,5.22011062,317.7007811,4,265
13731,2.54183353,312.6902736,4,488
13733,2.64556484,309.1287507,3,474
13734,2.90334026,306.4143497,3,474
13737,3.23133554,294.9789572,3,474
13738,5.97309797,290.5883684,3,474
13740,7.89395507,285.0632682,5,576
13745,4.52108613,273.2231231,3,394
13746,5.06843121,264.9580428,2,278
13747,3.17558558,257.3249183,3,395
13748,7.59696244,252.0194981,3,371
13751,13.11506535,246.6373403,3,367
13755,11.03221017,240.2606044,3,340
13763,4.50890717,230.7662194,2,278
13770,8.63673216,225.93928,3,325
13775,6.80750792,225.1448212,2,278
13780,8.0069508,224.8679643,3,334
13783,40.80671182,225.2305866,2,278
13784,54.49364707,226.0280548,5,734
13786,81.97303534,226.4689193,5,557
13788,88.65886269,225.5901996,5,638
13789,105.0282807,225.3208661,5,638
13790,138.782481,225.1267653,23,2182
13791,173.1643523,225.1222513,25,2278
13792,110.2395325,226.2687999,9,919
13793,17.83037114,239.6241345,4,221
13798,17.83037114,239.5759855,4,283
13800,17.83037114,239.6030693,4,283
13802,14.15704802,241.9623714,2,194
13803,11.23378101,242.9975753,1,132
13804,9.96301885,245.2726165,1,132
13805,5.81192615,247.1007747,1,132
13806,6.21586172,249.0041657,2,213
13807,6.21586172,250.2259471,2,228
13808,6.21586172,249.1892384,2,228
13809,7.58765277,248.2428093,1,162
13815,11.04556936,318.4711654,2,724
13816,12.4308483,318.635173,2,724
